clip_id,context,scenario_dir,v3_row,intent,action,split_design,filepath,view,width,height,fps,n_frames,duration_s,bytes,sha256,source,old_clip_id,old_filepath,old_scenario_id,recorded_at,person_id,take_index,emotion_v3,gesture_v3,motion_v3,missing_v3,gt_emotion,context_masked,emotion_masked,gesture_masked,motion_masked,derived_from_row,derived_from_clip_id,dup_of,usable,exclude_kind,exclude_reason,scoreable,caveat,scenario_desc
S15_F07_c032,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c032.MOV,phone_4k,3840,2160,30,166,5.533,31278106,1b4eb4d411a5c90ef826f23b96977a3d02f56bf7c6815fa59f627b1b0255587c,raw_take_20260725,2026_07_25_14_56_22_IMG_6249,classroom/S15_F07/2026_07_25_14_56_22_IMG_6249.MOV,,2026-07-25T14:56:22,P01,9,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c033,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c033.mp4,phone_1080p,1920,1080,29.991,165,5.502,5377383,2b82ddbeab24ac887d38f213d69e529bc21cfc9319d034c88398bf3711aa0ab1,raw_take_20260725,2026_07_25_14_56_21_IMG_5904,classroom/S15_F07/2026_07_25_14_56_21_IMG_5904.mp4,,2026-07-25T14:56:21,P01,9,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c034,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c034.mp4,realsense_480p,640,480,15,87,5.8,676354,02b01ee2dd868e1b3fc35f223245ede46851c352b6dd6c0403e6376fbaa4e257,raw_take_20260725,20260725_152535,classroom/S15_F07/20260725_152535.mp4,,2026-07-25T15:25:35,P06,13,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c035,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c035.mp4,realsense_480p,640,480,15,86,5.733,732733,afb9272cc748daab6a3b9e8379043c095b7a5898a8d41c925fe684b2ce444249,raw_take_20260725,20260725_152552,classroom/S15_F07/20260725_152552.mp4,,2026-07-25T15:25:52,P06,14,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c036,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c036.mp4,realsense_480p,640,480,15,88,5.867,766851,7c0988f6ab4a99f151b7dd9c5b669a384b5f2b6ceb0271f05899ab24dd2f7bec,raw_take_20260725,20260725_152600,classroom/S15_F07/20260725_152600.mp4,,2026-07-25T15:26:00,P06,15,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c037,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c037.MOV,phone_4k,3840,2160,30,173,5.767,32817862,13a408db2b40d25b56baa7e55342392a89c170f4a940cbf1efda299885db5200,raw_take_20260725,2026_07_25_14_56_30_IMG_6250,classroom/S15_F07/2026_07_25_14_56_30_IMG_6250.MOV,,2026-07-25T14:56:30,P01,10,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c038,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c038.mp4,phone_1080p,1920,1080,29.991,164,5.468,5653898,16092ebc5a2ef1a16a41579cefce02692ea47900532083a15813858c21e41009,raw_take_20260725,2026_07_25_14_56_30_IMG_5905,classroom/S15_F07/2026_07_25_14_56_30_IMG_5905.mp4,,2026-07-25T14:56:30,P01,10,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c039,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c039.MOV,phone_4k,2160,3840,30,178,5.933,33869905,15bbfb3085995cdb5c1c8e6cdd96aee1198131b4ed3adc8f0ba07949136f30b7,raw_take_20260725,2026_07_25_15_06_27_IMG_6272,classroom/S15_F07/2026_07_25_15_06_27_IMG_6272.MOV,,2026-07-25T15:06:27,P02,11,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c040,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c040.mp4,phone_1080p,1920,1080,29.991,170,5.668,6356389,59e7bd1c06c391f28ab2ac952df3630813972b51868114df8be3c7a9da070608,raw_take_20260725,2026_07_25_15_06_27_IMG_5927,classroom/S15_F07/2026_07_25_15_06_27_IMG_5927.mp4,,2026-07-25T15:06:27,P02,11,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c041,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c041.MOV,phone_4k,2160,3840,30,171,5.7,32247416,0b33647dda4cc1da3e03db8d580db5f20b89200bea0539ad594bc9287b3ba429,raw_take_20260725,2026_07_25_15_06_38_IMG_6273,classroom/S15_F07/2026_07_25_15_06_38_IMG_6273.MOV,,2026-07-25T15:06:38,P02,12,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c042,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c042.mp4,phone_1080p,1920,1080,29.991,163,5.435,5992661,701342e87e27c5b67a58a9a7d7a1fa7daad37f285e9ace35915fd85918ac7c4f,raw_take_20260725,2026_07_25_15_06_37_IMG_5928,classroom/S15_F07/2026_07_25_15_06_37_IMG_5928.mp4,,2026-07-25T15:06:37,P02,12,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c043,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c043.MOV,phone_4k,3840,2160,30,177,5.9,33784919,0909863ddd5fbe0283ff42eeb9641c368afe936e6fbb264afffa5bc32589d841,raw_take_20260725,2026_07_25_15_07_03_IMG_6274,classroom/S15_F07/2026_07_25_15_07_03_IMG_6274.MOV,,2026-07-25T15:07:03,P02,13,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c044,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c044.mp4,phone_1080p,1920,1080,29.991,163,5.435,5947765,0095f57245726f94b0634022fd84d676bd8abe0e8a39c4ebde8cca829de9799d,raw_take_20260725,2026_07_25_15_07_03_IMG_5929,classroom/S15_F07/2026_07_25_15_07_03_IMG_5929.mp4,,2026-07-25T15:07:03,P02,13,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c045,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c045.MOV,phone_4k,3840,2160,30,172,5.733,32669345,2ef4e2d033b48f20cd2a5483267db0444e693ade024f441b638595552fa18930,raw_take_20260725,2026_07_25_15_07_13_IMG_6275,classroom/S15_F07/2026_07_25_15_07_13_IMG_6275.MOV,,2026-07-25T15:07:13,P02,14,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c046,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c046.mp4,phone_1080p,1920,1080,29.991,161,5.368,5851768,f5ec49e7e16cc4bf38ba1437f280cf55777fa964f706940b249df88992fc01c7,raw_take_20260725,2026_07_25_15_07_12_IMG_5930,classroom/S15_F07/2026_07_25_15_07_12_IMG_5930.mp4,,2026-07-25T15:07:12,P02,14,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c047,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c047.MOV,phone_4k,3840,2160,30,180,6,34233765,a38e74234ac461ee9ec96223d62838e725b9478d5f791ae77fba23bdc92cbf46,raw_take_20260725,2026_07_25_15_18_41_IMG_6299,classroom/S15_F07/2026_07_25_15_18_41_IMG_6299.MOV,,2026-07-25T15:18:41,P04,15,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S15_F07_c048,classroom,S15_F07,15,F07,A08,train,classroom/S15_F07/S15_F07_c048.mp4,phone_1080p,1920,1080,29.991,168,5.602,6019666,317747e1c4371dd6834ec1daf51a96295d73821fb7332a8e29f1a04513b72b34,raw_take_20260725,2026_07_25_15_18_40_IMG_5953,classroom/S15_F07/2026_07_25_15_18_40_IMG_5953.mp4,,2026-07-25T15:18:40,P04,15,angry,thumbs down,sit,,Anger,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student crumples a worksheet and gives thumbs down with angry face, seated."
S16_F08_c001,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c001.mp4,realsense_480p,640,480,15,76,5.067,544960,9837e92a69f087cbf1f7afc30de5b210e4d440308234f18ddb71ea4cf21428fa,curated_clip,S06_F08_c001,classroom/S16_F08/S06_F08_c001.mp4,S06_F08,,P01,0,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c002,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c002.mp4,realsense_480p,640,480,15,80,5.333,560241,f0f447071c685d4ba470cadb27eb3f2ab66744eccb556fd9a275c5ec31beb08b,curated_clip,S06_F08_c011,classroom/S16_F08/S06_F08_c011.mp4,S06_F08,,P03,1,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c003,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c003.mp4,realsense_480p,640,480,15,78,5.2,527686,77c50cd2b3f531863e37b04463a9ce8ed3a1462a2be831232219efe14f8e9db9,curated_clip,S06_F08_c012,classroom/S16_F08/S06_F08_c012.mp4,S06_F08,,P03,2,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c004,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c004.mp4,realsense_480p,640,480,15,80,5.333,623003,e7151ad2ab043ff73eaebba39a72a72df973cf089008cddbb844873e1ea420ed,curated_clip,S06_F08_c013,classroom/S16_F08/S06_F08_c013.mp4,S06_F08,,P03,3,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c005,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c005.mp4,realsense_480p,640,480,15,83,5.533,542436,c05423e4e0a4be7055ce64d7b1e6194bd15c76f52c614fc076c0026483aa297a,curated_clip,S06_F08_c015,classroom/S16_F08/S06_F08_c015.mp4,S06_F08,,P03,4,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c006,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c006.mp4,realsense_480p,640,480,15,83,5.533,684492,449beef95907e6a478f9df108f4fa6b58479a491987e52a66a723f00382c6b74,curated_clip,S06_F08_c016,classroom/S16_F08/S06_F08_c016.mp4,S06_F08,,P02,5,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c007,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c007.mp4,realsense_480p,640,480,15,98,6.533,736392,6a3ddffeb30e65c890f806ccecae6cf455c9c304961ef7133b3cacd169792fd8,curated_clip,S06_F08_c017,classroom/S16_F08/S06_F08_c017.mp4,S06_F08,,P02,6,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c008,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c008.mp4,realsense_480p,640,480,15,86,5.733,650717,7bd4e698fa3409ebfbc5f9eac7a07a083d778e6ee191ded0f720e339f04ce856,curated_clip,S06_F08_c018,classroom/S16_F08/S06_F08_c018.mp4,S06_F08,,P02,7,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c009,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c009.mp4,realsense_480p,640,480,15,91,6.067,728017,7fecda17556078c45583d79463a3a7fdd4234ca079f9444bdd926c8d474228c2,curated_clip,S06_F08_c019,classroom/S16_F08/S06_F08_c019.mp4,S06_F08,,P02,8,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c010,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c010.mp4,realsense_480p,640,480,15,79,5.267,553625,e1cc47a711be8e6b1e53bd3846100ba11a7fda56b86da36dff983adb644c0475,curated_clip,S06_F08_c020,classroom/S16_F08/S06_F08_c020.mp4,S06_F08,,P02,9,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c011,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c011.mp4,realsense_480p,640,480,15,107,7.133,692992,1dbb6ea61f735c0b8d61b99bc7091727e37824eacb48f95f48486cd5975e871d,curated_clip,S06_F08_c021,classroom/S16_F08/S06_F08_c021.mp4,S06_F08,,P02,10,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c012,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c012.mp4,realsense_480p,640,480,15,82,5.467,551759,fc43d79929fbd81ffe2b81c2f98220cc9141345621f58c447f6cd94621be2162,curated_clip,S06_F08_c002,classroom/S16_F08/S06_F08_c002.mp4,S06_F08,,P01,11,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c013,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c013.mp4,realsense_480p,640,480,15,76,5.067,590902,8eee4b61099cc6cc85e2d724cad962e8bf46a3fbfc526a38ae23e3f31b506640,curated_clip,S06_F08_c022,classroom/S16_F08/S06_F08_c022.mp4,S06_F08,,P01,12,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c014,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c014.mp4,realsense_480p,640,480,15,76,5.067,560490,ac24ae68184ffccb6a4136033e0dda294eace2bb15a3ae15c4773ecb049d3ab0,curated_clip,S06_F08_c023,classroom/S16_F08/S06_F08_c023.mp4,S06_F08,,P01,13,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c015,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c015.mp4,realsense_480p,640,480,15,83,5.533,568894,3996fc5c235c34407ec1a25fb5d0bf87daf428aaefc8c952f016bf034431c7a6,curated_clip,S06_F08_c024,classroom/S16_F08/S06_F08_c024.mp4,S06_F08,,P01,14,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c016,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c016.mp4,realsense_480p,640,480,15,78,5.2,554709,3e0dc1cc68a15a01d51cc5f24acf577918c690ff33df44f24f36de753d228334,curated_clip,S06_F08_c025,classroom/S16_F08/S06_F08_c025.mp4,S06_F08,,P01,15,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c017,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c017.mp4,realsense_480p,640,480,15,76,5.067,506923,05b916ea1f7dbccd99e1fe30d08e2f441f8691862d3617cdce09de2c5c2f0829,curated_clip,S06_F08_c026,classroom/S16_F08/S06_F08_c026.mp4,S06_F08,,P01,16,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c018,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c018.mp4,realsense_480p,640,480,15,81,5.4,512480,845a5376235c542e469c497e694688e9a81104b493ded411c3675bd36bc62fe7,curated_clip,S06_F08_c027,classroom/S16_F08/S06_F08_c027.mp4,S06_F08,,P01,17,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c019,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c019.mp4,realsense_480p,640,480,15,78,5.2,533735,735f7768a67159a1f6d35314c7c1a3bc26e771ee7f51be9a9e9465c90bf7495d,curated_clip,S06_F08_c028,classroom/S16_F08/S06_F08_c028.mp4,S06_F08,,P01,18,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c020,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c020.mp4,realsense_480p,640,480,15,81,5.4,509299,e820d30cf99ff011ec29db0ee4bfd7694179103d4e07cac1c7b12d5d2b02f3f0,curated_clip,S06_F08_c029,classroom/S16_F08/S06_F08_c029.mp4,S06_F08,,P01,19,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c021,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c021.mp4,realsense_480p,640,480,15,76,5.067,473878,bbd0dc3a6eaaa738d624f4dbd28f30dab0a24505415bb84aea71d6c246c5d738,curated_clip,S06_F08_c030,classroom/S16_F08/S06_F08_c030.mp4,S06_F08,,P01,20,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c022,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c022.mp4,realsense_480p,640,480,15,80,5.333,552825,491f5258ae924046156c200fca3f6bca8997638261cb191372fb38773f3ea303,curated_clip,S06_F08_c031,classroom/S16_F08/S06_F08_c031.mp4,S06_F08,,P06,21,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c023,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c023.mp4,realsense_480p,640,480,15,79,5.267,535425,17f272265bdeddff65bd4626c3b84def11635ef1a82f10a48a729ee62cb7f22f,curated_clip,S06_F08_c003,classroom/S16_F08/S06_F08_c003.mp4,S06_F08,,P01,22,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c024,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c024.mp4,realsense_480p,640,480,15,86,5.733,561760,a453a828a2d259552351509129be67b2c38c8f1be408ce80251bba5fc1a812c7,curated_clip,S06_F08_c032,classroom/S16_F08/S06_F08_c032.mp4,S06_F08,,P06,23,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c025,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c025.mp4,realsense_480p,640,480,15,88,5.867,547959,704e800379184c245d1e7a8938b18461c3b93bc4321c587de41648f63e3718b6,curated_clip,S06_F08_c033,classroom/S16_F08/S06_F08_c033.mp4,S06_F08,,P06,24,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c026,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c026.mp4,realsense_480p,640,480,15,98,6.533,632707,ef617a351df6201b49e333698da6defe98e48786e05eafc673f7abeffadea625,curated_clip,S06_F08_c034,classroom/S16_F08/S06_F08_c034.mp4,S06_F08,,P06,25,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c027,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c027.mp4,realsense_480p,640,480,15,77,5.133,512136,09ad967b8aa0972a4c98a3ad9541cfc2f2258a69daa13ac7b39a0c8a01aa2104,curated_clip,S06_F08_c035,classroom/S16_F08/S06_F08_c035.mp4,S06_F08,,P06,26,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c028,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c028.mp4,realsense_480p,640,480,15,86,5.733,525697,28408d91be08af27739de7e74285807f98992130aeb213ac75ef7a800ae376ea,curated_clip,S06_F08_c036,classroom/S16_F08/S06_F08_c036.mp4,S06_F08,,P06,27,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c029,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c029.mp4,realsense_480p,640,480,15,78,5.2,569616,f9694f57a8cb50ada56f6379bb072946cd4ed86a67800b4c661023312908b878,curated_clip,S06_F08_c037,classroom/S16_F08/S06_F08_c037.mp4,S06_F08,,P03,28,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c030,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c030.mp4,realsense_480p,640,480,15,80,5.333,560956,d1733f40201c0977d880f35ece2df74a75d981be59369a6805e1056f378512a2,curated_clip,S06_F08_c040,classroom/S16_F08/S06_F08_c040.mp4,S06_F08,,P03,29,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c031,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c031.mp4,realsense_480p,640,480,15,76,5.067,652103,27448b95b415a2ecd1e42e4a3fc62bd3e622db32efc2f9a511ba3f18b9a13e39,curated_clip,S06_F08_c043,classroom/S16_F08/S06_F08_c043.mp4,S06_F08,,P02,30,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
S16_F08_c032,classroom,S16_F08,16,F08,A07,train,classroom/S16_F08/S16_F08_c032.mp4,realsense_480p,640,480,15,71,4.733,515069,c69b976f93d5656e0543c88384a49f3a97eb6dd01672de30455283fc1eef2d46,curated_clip,S06_F08_c044,classroom/S16_F08/S06_F08_c044.mp4,S06_F08,,P02,31,disgust,thumbs down,step back,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student pushes worksheet away, gives thumbs down with disgusted face, stepping back from desk."
