clip_id,v3_row,context,scenario_dir,intent,action,split_design,person_id,filepath,view,width,height,fps,n_frames,duration_s,sha256,recorded_at
S08_F04_c044,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c044.mp4,realsense_480p,640,480,15.0,77,5.133,12d9f917789c920403279e4c2d007fc8bbdcfaf604328e2ae12eadcca1d749d0,
S08_F04_c045,8,classroom,S08_F04,F04,A05,train,P06,classroom/S08_F04/S08_F04_c045.mp4,realsense_480p,640,480,15.0,93,6.2,1c07590bccdbbc889e47998288f386329154b5acf4fe6e6df27ee9dccc4364c8,
S08_F04_c046,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c046.mp4,realsense_480p,640,480,15.0,85,5.667,50174193afc6ee15d2ae56a692da42fe0366ceeb8b28a86408d5f7274cd05e53,
S08_F04_c047,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c047.mp4,realsense_480p,640,480,15.0,87,5.8,d0b1bb7dfec56e61a98017a2665ff59495614d8247f0e82b46f2e6850fb4bf16,
S08_F04_c048,8,classroom,S08_F04,F04,A05,train,P06,classroom/S08_F04/S08_F04_c048.mp4,realsense_480p,640,480,15.0,81,5.4,4e66b596bec163b37d7ad8ebe72b5274645396e8234fe0c5975495b9c0cb6350,
S08_F04_c049,8,classroom,S08_F04,F04,A05,train,P06,classroom/S08_F04/S08_F04_c049.mp4,realsense_480p,640,480,15.0,92,6.133,eaa9552c241ebe1dade9411e67ead061ef1c800c0856c6400fd783f4db93ae90,
S08_F04_c050,8,classroom,S08_F04,F04,A05,train,P01,classroom/S08_F04/S08_F04_c050.mp4,realsense_480p,640,480,15.0,76,5.067,02f9b15973b41dc75bec245e6bd0a442521c9a3a2dd5b25bd0efea883d75c5c8,
S08_F04_c051,8,classroom,S08_F04,F04,A05,train,P01,classroom/S08_F04/S08_F04_c051.mp4,realsense_480p,640,480,15.0,76,5.067,9273659e79ab2aeb8855b7bdcf8c22ec2e806096336128c582ff1a25bc39976c,
S08_F04_c052,8,classroom,S08_F04,F04,A05,train,P01,classroom/S08_F04/S08_F04_c052.mp4,realsense_480p,640,480,15.0,79,5.267,101f9ebb695c6c7d1ad010c8cacf3c04398cfc3b250791e1ca2f1e4cd3c93ab7,
S08_F04_c053,8,classroom,S08_F04,F04,A05,train,P01,classroom/S08_F04/S08_F04_c053.mp4,realsense_480p,640,480,15.0,74,4.933,92244808143034d329c2e79dfdd0f9b6f43bec9e60eb94ada80d478c6a455db0,
S08_F04_c054,8,classroom,S08_F04,F04,A05,train,P06,classroom/S08_F04/S08_F04_c054.mp4,realsense_480p,640,480,15.0,86,5.733,aa35ed3d6dd62ed285a4eb1179d73cb13416dc1f9738abb86dbac931df76f7fc,
S08_F04_c055,8,classroom,S08_F04,F04,A05,train,P06,classroom/S08_F04/S08_F04_c055.mp4,realsense_480p,640,480,15.0,84,5.6,6e54df455ca42e9972d3ff6d3c3bcc1dfdb662df31f3194793449d342d077528,
S08_F04_c056,8,classroom,S08_F04,F04,A05,train,P06,classroom/S08_F04/S08_F04_c056.mp4,realsense_480p,640,480,15.0,97,6.467,4fd3d6bc60e3ee1b895e9dd134ebd62e2dc28e0148aa8ece044ad5875f366565,
S08_F04_c057,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c057.mp4,realsense_480p,640,480,15.0,75,5.0,6ca17e07bf5d741f36f1231c07c128ad45e134b3ac6407f3cfa87538b3913d49,
S08_F04_c058,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c058.mp4,realsense_480p,640,480,15.0,91,6.067,f596ecd6e298e56d312818a765d80076435665919db06397a24aed32cea91140,
S08_F04_c059,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c059.mp4,realsense_480p,640,480,15.0,92,6.133,7c3b8e865387546b62730f1741ebc6cc68d3d706d62bab3c19fd4f1230a7c460,
S08_F04_c060,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c060.mp4,realsense_480p,640,480,15.0,99,6.6,f7ca6846f47a0067c8de20ac2afe0fbbd848f4e176790fd42a32aad4da2d6ab9,
S08_F04_c061,8,classroom,S08_F04,F04,A05,train,P02,classroom/S08_F04/S08_F04_c061.mp4,realsense_480p,640,480,15.0,105,7.0,16f723a5552d0bb3dd0c4705dd4a8fc7106fe14d2838af474ab3e1e8fdbcfb25,
S09_F04_c001,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c001.mp4,realsense_480p,640,480,15.0,87,5.8,c3161480817974fe70f49b5ff9e1101d52eb401e5f33f53cf9abccd2bf690d20,
S09_F04_c002,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c002.mp4,realsense_480p,640,480,15.0,86,5.733,43998c9943bdf106ba7f1ee6b2eb2c1b5bb9f4f266246fd4832bd58d23f04ab7,
S09_F04_c003,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c003.mp4,realsense_480p,640,480,15.0,89,5.933,86da4dda63ceb06c8f9b8e8d6fcec0771386b20d92c92b6d8c19dffd497a7e13,
S09_F04_c004,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c004.mp4,realsense_480p,640,480,15.0,88,5.867,62b22ac92f2418eb0a70b55ef89838ef03799ec90cc60666bfc36199687a7cd8,
S09_F04_c005,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c005.mp4,realsense_480p,640,480,15.0,86,5.733,781c97684838311591f119bfdb54e5afbecf3183bbcc4627fcbc92a695e29a6e,
S09_F04_c006,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c006.mp4,realsense_480p,640,480,15.0,80,5.333,1b315a428381c90f7d7c8e720a205f00d039d56d2638b2685c4e7d82544ae5a6,
S09_F04_c007,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c007.mp4,realsense_480p,640,480,15.0,80,5.333,456758c8ce9e44768c08f0e2e2e2346a5e2150de342c547eba5b5adabc9141be,
S09_F04_c008,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c008.mp4,realsense_480p,640,480,15.0,78,5.2,9ac1061631a8fbb7ccd51a6439d63e69a87b22337ae350a85e3dd8339db56038,
S09_F04_c009,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c009.mp4,realsense_480p,640,480,15.0,75,5.0,76cacdf9766c07e609df5a1c939de53694bc960e1bd16d66ebfb0ebe6ce6836b,
S09_F04_c010,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c010.mp4,realsense_480p,640,480,15.0,75,5.0,e39d83e16a3ed9368701b1fa928e78b87be8e7af85f4aa64b0a706fbe2ec3e54,
S09_F04_c011,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c011.mp4,realsense_480p,640,480,15.0,82,5.467,53843d12e433e4632363ef0f19cbc19ff4e3530421208b1e7d687a5ae7c294d8,
S09_F04_c012,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c012.mp4,realsense_480p,640,480,15.0,93,6.2,c2fb00981027c11f9a5e7e937be6b8641f4d112103f2f2a39b4cf38c0dff3dda,
S09_F04_c013,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c013.mp4,realsense_480p,640,480,15.0,90,6.0,1b28e4407c90a989f5d645f2928685e76366594711acf0cc71b2f6cfbf9834fc,
S09_F04_c014,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c014.mp4,realsense_480p,640,480,15.0,93,6.2,041e5c8541b1440f61e9b245b8e6fa3b1c845a79ae6ffa79b3a73f31be299b29,
S09_F04_c015,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c015.mp4,realsense_480p,640,480,15.0,110,7.333,375e3648eb7f4d5373232dac486474d63da62e0bf7ffde770585a9f3246b00a5,
S09_F04_c016,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c016.mp4,realsense_480p,640,480,15.0,77,5.133,a0c87c1a25d1fc76e519d453a501b681c9d56e12623e6ed89c42f396e5fa6f75,
S09_F04_c017,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c017.mp4,realsense_480p,640,480,15.0,76,5.067,ca067b02e219ff040c8b6a1e43aa62860fb248e2e0294caa6f6fcbf7a471fde4,
S09_F04_c018,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c018.mp4,realsense_480p,640,480,15.0,80,5.333,3160b7a7eae46910e89ddbd9ed6f16c1a17129af82ed206a7115e6f4dca56009,
S09_F04_c019,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c019.mp4,realsense_480p,640,480,15.0,81,5.4,dadfe1844660e73584cdccd9891a125a9902fe7e8ad3534f2dad17217a4a479d,
S09_F04_c020,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c020.mp4,realsense_480p,640,480,15.0,78,5.2,dc1a9999c744e94535dcff42a2ed03e54f00c3ee4f76d99a6f5caa0b38723850,
S09_F04_c021,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c021.mp4,realsense_480p,640,480,15.0,82,5.467,706c16a75851c69be8e500ff72dd900a6f18226441d5276a6935fd9cf2ba5ee5,
S09_F04_c022,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c022.mp4,realsense_480p,640,480,15.0,80,5.333,6b307d6023822f9f5ba2c4e0722ab510fe4536da6cce8b3254edd0115e880c5b,
S09_F04_c023,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c023.mp4,realsense_480p,640,480,15.0,71,4.733,f815711cbff55100e877a85283c1600bafa22d75f72244b9b7802ce5ed810c4d,
S09_F04_c024,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c024.mp4,realsense_480p,640,480,15.0,76,5.067,2322cc7c9765e02538a5924bd219d23d8aa173f0903bfc02bc2dce5dc7c75040,
S09_F04_c025,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c025.mp4,realsense_480p,640,480,15.0,86,5.733,11b00496a1f61794e65c0b3bbecc416413b7ae06b6b70a10c8a30978c1e06222,
S09_F04_c026,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c026.mp4,realsense_480p,640,480,15.0,81,5.4,ab88fcec301087dbbe8db0a6c7249ae36a558319f3254f7c93d6b8061aa91ea3,
S09_F04_c027,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c027.mp4,realsense_480p,640,480,15.0,90,6.0,539ba4392f934a76b2f586997ab8dc0cb34e48c476b1ce16a05300c85c9801ed,
S09_F04_c028,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c028.mp4,realsense_480p,640,480,15.0,82,5.467,2e4dc20f9e03386fb6796517a19825d7c814fdd707e96a3d6f256df8655405fd,
S09_F04_c029,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c029.mp4,realsense_480p,640,480,15.0,78,5.2,5a32c05880f40bdc9450d4e36860a308dccfba721dbb0d58ccdd76da5cb4952e,
S09_F04_c030,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c030.mp4,realsense_480p,640,480,15.0,92,6.133,e49198eb39582586719fb63da6641e3d4cd3c252641521caf9c7631905938aa3,
S09_F04_c031,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c031.mp4,realsense_480p,640,480,15.0,95,6.333,0a203e96c8893f90e90f5f6bf6e62a335da0e5bcf995d874fce981a73bc205ec,
S09_F04_c032,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c032.mp4,realsense_480p,640,480,15.0,105,7.0,fe158455e2ef6ea9c82d43410b6714d8522f07e2d5e2a23b8da419c4ca625dea,
S09_F04_c033,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c033.mp4,realsense_480p,640,480,15.0,88,5.867,f9a542a1cbf33e5f5d6e72eb547654efcb00b9f455773c8b7f366a46c751d173,
S09_F04_c034,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c034.mp4,realsense_480p,640,480,15.0,78,5.2,b6d218a6225b27ccb89828ef41b5aa4916b1f03aa3fb190720050a5367f2ba24,
S09_F04_c035,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c035.mp4,realsense_480p,640,480,15.0,85,5.667,28ab329419050164817faa1782f5263809a5c2152eb211815e50eaaf5ba94642,
S09_F04_c036,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c036.mp4,realsense_480p,640,480,15.0,97,6.467,51a9f6238027fa5ab16149de043271b2d4c8ab0663dd032816507081226dbd33,
S09_F04_c037,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c037.mp4,realsense_480p,640,480,15.0,80,5.333,2ec4b3b484808d116f266a6b8365c1ff6eac111c7e4ef6c5916f0aa4f675b3aa,
S09_F04_c038,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c038.mp4,realsense_480p,640,480,15.0,64,4.267,acc4f6d284436da79b5a5331fc67e13eb93965d71197b7b6c5a529aa631bae1a,
S09_F04_c039,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c039.mp4,realsense_480p,640,480,15.0,76,5.067,d02f99d85065cab0dfbe3b2f6dc2f5064497f233714624fabb075b0aed636ea4,
S09_F04_c040,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c040.mp4,realsense_480p,640,480,15.0,76,5.067,361ed7445764c170a6a18e5af8e60d589850aacaad8944f228cef5aa8e8192b2,
S09_F04_c041,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c041.mp4,realsense_480p,640,480,15.0,82,5.467,a89797f23b3d0878101e20545860a009bcc9df96d82a58cb6f38175e9abdda2d,
S09_F04_c042,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c042.mp4,realsense_480p,640,480,15.0,79,5.267,635d6e86ecc4834a851d2fb9b4633ce6f64751fbfce0582d3d16a0605e7c33be,
S09_F04_c043,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c043.mp4,realsense_480p,640,480,15.0,89,5.933,7d48be3c578b566f787e448483f75aebd45e51bc6fe42f755282b9959e80868b,
S09_F04_c044,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c044.mp4,realsense_480p,640,480,15.0,77,5.133,12d9f917789c920403279e4c2d007fc8bbdcfaf604328e2ae12eadcca1d749d0,
S09_F04_c045,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c045.mp4,realsense_480p,640,480,15.0,93,6.2,1c07590bccdbbc889e47998288f386329154b5acf4fe6e6df27ee9dccc4364c8,
S09_F04_c046,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c046.mp4,realsense_480p,640,480,15.0,85,5.667,50174193afc6ee15d2ae56a692da42fe0366ceeb8b28a86408d5f7274cd05e53,
S09_F04_c047,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c047.mp4,realsense_480p,640,480,15.0,87,5.8,d0b1bb7dfec56e61a98017a2665ff59495614d8247f0e82b46f2e6850fb4bf16,
S09_F04_c048,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c048.mp4,realsense_480p,640,480,15.0,81,5.4,4e66b596bec163b37d7ad8ebe72b5274645396e8234fe0c5975495b9c0cb6350,
S09_F04_c049,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c049.mp4,realsense_480p,640,480,15.0,92,6.133,eaa9552c241ebe1dade9411e67ead061ef1c800c0856c6400fd783f4db93ae90,
S09_F04_c050,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c050.mp4,realsense_480p,640,480,15.0,76,5.067,02f9b15973b41dc75bec245e6bd0a442521c9a3a2dd5b25bd0efea883d75c5c8,
S09_F04_c051,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c051.mp4,realsense_480p,640,480,15.0,76,5.067,9273659e79ab2aeb8855b7bdcf8c22ec2e806096336128c582ff1a25bc39976c,
S09_F04_c052,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c052.mp4,realsense_480p,640,480,15.0,79,5.267,101f9ebb695c6c7d1ad010c8cacf3c04398cfc3b250791e1ca2f1e4cd3c93ab7,
S09_F04_c053,9,classroom,S09_F04,F04,A05,train,P01,classroom/S09_F04/S09_F04_c053.mp4,realsense_480p,640,480,15.0,74,4.933,92244808143034d329c2e79dfdd0f9b6f43bec9e60eb94ada80d478c6a455db0,
S09_F04_c054,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c054.mp4,realsense_480p,640,480,15.0,86,5.733,aa35ed3d6dd62ed285a4eb1179d73cb13416dc1f9738abb86dbac931df76f7fc,
S09_F04_c055,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c055.mp4,realsense_480p,640,480,15.0,84,5.6,6e54df455ca42e9972d3ff6d3c3bcc1dfdb662df31f3194793449d342d077528,
S09_F04_c056,9,classroom,S09_F04,F04,A05,train,P06,classroom/S09_F04/S09_F04_c056.mp4,realsense_480p,640,480,15.0,97,6.467,4fd3d6bc60e3ee1b895e9dd134ebd62e2dc28e0148aa8ece044ad5875f366565,
S09_F04_c057,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c057.mp4,realsense_480p,640,480,15.0,75,5.0,6ca17e07bf5d741f36f1231c07c128ad45e134b3ac6407f3cfa87538b3913d49,
S09_F04_c058,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c058.mp4,realsense_480p,640,480,15.0,91,6.067,f596ecd6e298e56d312818a765d80076435665919db06397a24aed32cea91140,
S09_F04_c059,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c059.mp4,realsense_480p,640,480,15.0,92,6.133,7c3b8e865387546b62730f1741ebc6cc68d3d706d62bab3c19fd4f1230a7c460,
S09_F04_c060,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c060.mp4,realsense_480p,640,480,15.0,99,6.6,f7ca6846f47a0067c8de20ac2afe0fbbd848f4e176790fd42a32aad4da2d6ab9,
S09_F04_c061,9,classroom,S09_F04,F04,A05,train,P02,classroom/S09_F04/S09_F04_c061.mp4,realsense_480p,640,480,15.0,105,7.0,16f723a5552d0bb3dd0c4705dd4a8fc7106fe14d2838af474ab3e1e8fdbcfb25,
S10_F05_c001,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c001.mp4,realsense_480p,640,480,15.0,83,5.533,2b988d3ae3baf9b8546f0c801a0b6a0dd670cec36cea8f433d70d57f82b73240,
S10_F05_c002,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c002.mp4,realsense_480p,640,480,15.0,90,6.0,af5594a7701c07453c264c2a5fc9c3e2bd705a0fe17f04c1f4278454f6a795f4,
S10_F05_c003,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c003.mp4,realsense_480p,640,480,15.0,77,5.133,9f3f8d3878324afafd8c7ce44a3c69cdbc79ea9a981ccc7e9396cdad2c31b1d5,
S10_F05_c004,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c004.mp4,realsense_480p,640,480,15.0,68,4.533,31a50be72c7305a601556fc9d31bf0d91603d12bc811fee4ecd1980be11df64a,
S10_F05_c005,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c005.mp4,realsense_480p,640,480,15.0,76,5.067,1d51fdeb1c9d65d5091767f7a34985beccd37cc03fd4b6718900a4c97e7714a3,
S10_F05_c006,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c006.mp4,realsense_480p,640,480,15.0,62,4.133,65d80ca2c2dcfaffdd7280aad934811eda6965ba9977b6d11ecb0a1df38b0234,
S10_F05_c007,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c007.mp4,realsense_480p,640,480,15.0,90,6.0,dcbaf03e54f6b0b3aba110a15a61e8c787c845b6c6ede74490cf4ca48d6c868a,
S10_F05_c008,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c008.mp4,realsense_480p,640,480,15.0,80,5.333,cb7948e801297c136c40316fbaa52f8b72d6ca59ee2cfe7b107a54ce93b04f45,
S10_F05_c009,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c009.mp4,realsense_480p,640,480,15.0,76,5.067,4cc44a03c3e77e49be78ba0507ae4fc2e387da2e0da9197639eb8a28632fea53,
S10_F05_c010,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c010.mp4,realsense_480p,640,480,15.0,79,5.267,ded1e6b33489b6a02e59faec6f7900f55b8303bd1373b8e6ee90ec75712fb64c,
S10_F05_c011,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c011.mp4,realsense_480p,640,480,15.0,87,5.8,b8bc1356294fdcbeb3ed9d5f3a8901d7bef14ac65279c137d2221e66d14c2e7d,
S10_F05_c012,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c012.mp4,realsense_480p,640,480,15.0,84,5.6,630b105104f1acaa5aa6eb52efe6045004994b6cecad0dd9165397724049dd91,
S10_F05_c013,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c013.mp4,realsense_480p,640,480,15.0,87,5.8,e8d072a8efd483faed56a5d99bc4358a4fc0a3e9a625b5ec5fa0601ab2ace780,
S10_F05_c015,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c015.mp4,realsense_480p,640,480,15.0,80,5.333,677923840083ee5de745045e0049cedab598ae5975b669b3d515c1e44ee56769,
S10_F05_c016,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c016.mp4,realsense_480p,640,480,15.0,81,5.4,08abe48647dc7bdac227471bf6456008bf66edb9882814b2a5b9fc88cee29b04,
S10_F05_c017,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c017.mp4,realsense_480p,640,480,15.0,83,5.533,a61890e7fb556df433600853d6cd4354638195d9f99e3e445c8a3d90d15fd545,
S10_F05_c018,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c018.mp4,realsense_480p,640,480,15.0,79,5.267,6ce1ea6e44910f2d2ba021c9126219dfd441d51b6800fb155ec9d2e581ad2716,
S10_F05_c019,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c019.mp4,realsense_480p,640,480,15.0,80,5.333,cba607eb2d75afd0f9e7d0576b6ff87963d86cd96579e85acbdc25d81c29c872,
S10_F05_c020,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c020.mp4,realsense_480p,640,480,15.0,79,5.267,2a4cf918b200557c438bc1d070ef2ad0e8170cafd86a84224ef6c257b0c0321e,
S10_F05_c021,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c021.mp4,realsense_480p,640,480,15.0,83,5.533,5e8d14daca16bb858c5b2814e76b531d52495a779e6bc13410ade6c7a54ba3b7,
S10_F05_c022,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c022.mp4,realsense_480p,640,480,15.0,72,4.8,98a8d228272894c131b1a201c1deec8ecf99fae74e5a2fdc4e1911193e5c1aee,
S10_F05_c023,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c023.mp4,realsense_480p,640,480,15.0,74,4.933,899a85cf118b3b53f1dc28a2da984ee82c62f49e57cca3642a6601639886f85b,
S10_F05_c024,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c024.mp4,realsense_480p,640,480,15.0,83,5.533,8471d86c48d9069a838d16bba0190aa6a3bba7e2d6eeb86fb3c6482a08d0faed,
S10_F05_c025,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c025.mp4,realsense_480p,640,480,15.0,76,5.067,e92892b9d3f699c109e0e1c4f2c8edc1c81dc4ef8395799cfd8d3c59c14bb8f5,
S10_F05_c026,10,classroom,S10_F05,F05,A06,train,P02,classroom/S10_F05/S10_F05_c026.mp4,realsense_480p,640,480,15.0,80,5.333,2a81c3299a24cbdacfbca46d27fbe5c388665e721d6275fd3b6fef096850afd7,
S10_F05_c027,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c027.mp4,realsense_480p,640,480,15.0,77,5.133,c22531b92b8493dabe36eeac9dbee39c3138a4b39da0dc1543115aa531d05d6f,
S10_F05_c028,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c028.mp4,realsense_480p,640,480,15.0,83,5.533,d05537471891b99155eeb30da7ed3d81d71aaade74c85b303cfb3afb86076412,
S10_F05_c029,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c029.mp4,realsense_480p,640,480,15.0,86,5.733,ea3ed2ab07a6570ec7e37bb3ab9feffb1f3c7a9055894e3f9ae225edcee254d9,
S10_F05_c030,10,classroom,S10_F05,F05,A06,train,P04,classroom/S10_F05/S10_F05_c030.mp4,realsense_480p,640,480,15.0,80,5.333,eca813ef15bd1134751f22aa0d9db9e16e78eb180890e71a3fa9b729ec589199,
S10_F05_c031,10,classroom,S10_F05,F05,A06,train,P06,classroom/S10_F05/S10_F05_c031.mp4,realsense_480p,640,480,15.0,89,5.933,8db7801ef66c147076c3462ec9af38136e58c40dd54a150f3af00d9e0393a745,
S10_F05_c032,10,classroom,S10_F05,F05,A06,train,P06,classroom/S10_F05/S10_F05_c032.mp4,realsense_480p,640,480,15.0,82,5.467,ac4d43e436b85bfd911bb0e2b72b1bc3c59a00d3e14502444351d30253d116dd,
S10_F05_c033,10,classroom,S10_F05,F05,A06,train,P06,classroom/S10_F05/S10_F05_c033.mp4,realsense_480p,640,480,15.0,97,6.467,b6488103748c75f02d34ad38af4d7b54f98302c45047963fc2f2375b8c9d2f53,
S10_F05_c034,10,classroom,S10_F05,F05,A06,train,P01,classroom/S10_F05/S10_F05_c034.mp4,realsense_480p,640,480,15.0,77,5.133,3fa5c843c2559aef7ab56a95c283f9dd8f3ee2ba79a80bfb3b952c11a0cdb8d7,
S10_F05_c035,10,classroom,S10_F05,F05,A06,train,P06,classroom/S10_F05/S10_F05_c035.mp4,realsense_480p,640,480,15.0,103,6.867,7b3176fb398dd95ccbf02b0f6a0b16f32f1baa915efbf1fd2ca0c88503af99c9,
S10_F05_c036,10,classroom,S10_F05,F05,A06,train,P06,classroom/S10_F05/S10_F05_c036.mp4,realsense_480p,640,480,15.0,79,5.267,788e397a89d93d89587b0e09336f0bbab8698f47592358ac06bfdca49a0a5947,
S10_F05_c037,10,classroom,S10_F05,F05,A06,train,P06,classroom/S10_F05/S10_F05_c037.mp4,realsense_480p,640,480,15.0,130,8.667,4ef70e041adc3926a4502607676a4e9f6f7054bf574a622609703e040d6cdfea,
